gene,n_both,n_inv,rate,decile,p_expected,enrichment_vs_decile,p_ora_pooled,p_ora_indeg_matched,p_ora_fisher,q_ora_pooled,q_ora_indeg_matched,q_ora_fisher
CHRNB1,6,0,0.0,0,0.05546955624355005,0.0,1.0,1.0,1.0,1.0,1.0,1.0
CHRNA5,7,0,0.0,1,0.06280566280566281,0.0,1.0,1.0,1.0,1.0,1.0,1.0
CHRAC1,14,0,0.0,5,0.05670604586518416,0.0,1.0,1.0,1.0,1.0,1.0,1.0
CHPT1,11,0,0.0,4,0.058300012898232945,0.0,1.0,1.0,1.0,1.0,1.0,1.0
CIITA,10,0,0.0,3,0.05220779220779221,0.0,1.0,1.0,1.0,1.0,1.0,1.0
CIRBP,18,0,0.0,7,0.04530963191962129,0.0,1.0,1.0,1.0,1.0,1.0,1.0
CISD1,5,0,0.0,0,0.05546240165097382,0.0,1.0,1.0,1.0,1.0,1.0,1.0
CITED2,35,0,0.0,8,0.044685491953074336,0.0,1.0,1.0,1.0,1.0,1.0,1.0
CLIP4,9,0,0.0,2,0.05435323383084577,0.0,1.0,1.0,1.0,1.0,1.0,1.0
CLIP2,6,0,0.0,0,0.05546955624355005,0.0,1.0,1.0,1.0,1.0,1.0,1.0
CLIP1,10,0,0.0,3,0.05220779220779221,0.0,1.0,1.0,1.0,1.0,1.0,1.0
CLIC6,5,0,0.0,0,0.05546240165097382,0.0,1.0,1.0,1.0,1.0,1.0,1.0
CLIC5,9,0,0.0,2,0.05435323383084577,0.0,1.0,1.0,1.0,1.0,1.0,1.0
CLIC4,28,0,0.0,8,0.044667059516794345,0.0,1.0,1.0,1.0,1.0,1.0,1.0
CLEC16A,8,0,0.0,2,0.05434647431911454,0.0,1.0,1.0,1.0,1.0,1.0,1.0
DDX3X,9,0,0.0,2,0.05435323383084577,0.0,1.0,1.0,1.0,1.0,1.0,1.0
CLDND2,9,0,0.0,2,0.05435323383084577,0.0,1.0,1.0,1.0,1.0,1.0,1.0
CLCN6,8,0,0.0,2,0.05434647431911454,0.0,1.0,1.0,1.0,1.0,1.0,1.0
CKS2,16,0,0.0,6,0.04791395045632334,0.0,1.0,1.0,1.0,1.0,1.0,1.0
CKS1B,12,0,0.0,4,0.058307533539731685,0.0,1.0,1.0,1.0,1.0,1.0,1.0
CKLF,19,0,0.0,7,0.04531400966183575,0.0,1.0,1.0,1.0,1.0,1.0,1.0
CKB,11,0,0.0,4,0.058300012898232945,0.0,1.0,1.0,1.0,1.0,1.0,1.0
CKAP4,16,0,0.0,6,0.04791395045632334,0.0,1.0,1.0,1.0,1.0,1.0,1.0
CITED4,8,0,0.0,2,0.05434647431911454,0.0,1.0,1.0,1.0,1.0,1.0,1.0
CLDN15,8,0,0.0,2,0.05434647431911454,0.0,1.0,1.0,1.0,1.0,1.0,1.0
DDX54,5,0,0.0,0,0.05546240165097382,0.0,1.0,1.0,1.0,1.0,1.0,1.0
DDX59,6,0,0.0,0,0.05546955624355005,0.0,1.0,1.0,1.0,1.0,1.0,1.0
DDX60,7,0,0.0,1,0.06280566280566281,0.0,1.0,1.0,1.0,1.0,1.0,1.0
ERCC1,8,0,0.0,2,0.05434647431911454,0.0,1.0,1.0,1.0,1.0,1.0,1.0
ERC1,9,0,0.0,2,0.05435323383084577,0.0,1.0,1.0,1.0,1.0,1.0,1.0
ERBIN,11,0,0.0,4,0.058300012898232945,0.0,1.0,1.0,1.0,1.0,1.0,1.0
ERAP1,17,0,0.0,6,0.04791915679669673,0.0,1.0,1.0,1.0,1.0,1.0,1.0
EPS8,6,0,0.0,0,0.05546955624355005,0.0,1.0,1.0,1.0,1.0,1.0,1.0
EPN1,11,0,0.0,4,0.058300012898232945,0.0,1.0,1.0,1.0,1.0,1.0,1.0
EPHX2,7,0,0.0,1,0.06280566280566281,0.0,1.0,1.0,1.0,1.0,1.0,1.0
EPHX1,5,0,0.0,0,0.05546240165097382,0.0,1.0,1.0,1.0,1.0,1.0,1.0
EPHB6,6,0,0.0,0,0.05546955624355005,0.0,1.0,1.0,1.0,1.0,1.0,1.0
EPHB1,9,0,0.0,2,0.05435323383084577,0.0,1.0,1.0,1.0,1.0,1.0,1.0
EPDR1,7,0,0.0,1,0.06280566280566281,0.0,1.0,1.0,1.0,1.0,1.0,1.0
EPB41L2,26,0,0.0,8,0.04466179589912798,0.0,1.0,1.0,1.0,1.0,1.0,1.0
EPAS1,10,0,0.0,3,0.05220779220779221,0.0,1.0,1.0,1.0,1.0,1.0,1.0
EP300,17,0,0.0,6,0.04791915679669673,0.0,1.0,1.0,1.0,1.0,1.0,1.0
EOMES,6,0,0.0,0,0.05546955624355005,0.0,1.0,1.0,1.0,1.0,1.0,1.0
ERCC5,8,0,0.0,2,0.05434647431911454,0.0,1.0,1.0,1.0,1.0,1.0,1.0
ENTPD7,8,0,0.0,2,0.05434647431911454,0.0,1.0,1.0,1.0,1.0,1.0,1.0
ERCC6,5,0,0.0,0,0.05546240165097382,0.0,1.0,1.0,1.0,1.0,1.0,1.0
ERG28,12,0,0.0,4,0.058307533539731685,0.0,1.0,1.0,1.0,1.0,1.0,1.0
ETV6,14,0,0.0,5,0.05670604586518416,0.0,1.0,1.0,1.0,1.0,1.0,1.0
ETNK1,6,0,0.0,0,0.05546955624355005,0.0,1.0,1.0,1.0,1.0,1.0,1.0
ETFA,12,0,0.0,4,0.058307533539731685,0.0,1.0,1.0,1.0,1.0,1.0,1.0
ETAA1,11,0,0.0,4,0.058300012898232945,0.0,1.0,1.0,1.0,1.0,1.0,1.0
ESYT2,15,0,0.0,6,0.04790874524714829,0.0,1.0,1.0,1.0,1.0,1.0,1.0
ESD,13,0,0.0,5,0.05669816564758199,0.0,1.0,1.0,1.0,1.0,1.0,1.0
ERO1B,22,0,0.0,7,0.045327147965593895,0.0,1.0,1.0,1.0,1.0,1.0,1.0
ERN1,19,0,0.0,7,0.04531400966183575,0.0,1.0,1.0,1.0,1.0,1.0,1.0
ERMP1,18,0,0.0,7,0.04530963191962129,0.0,1.0,1.0,1.0,1.0,1.0,1.0
ERMAP,5,0,0.0,0,0.05546240165097382,0.0,1.0,1.0,1.0,1.0,1.0,1.0
ERLIN2,7,0,0.0,1,0.06280566280566281,0.0,1.0,1.0,1.0,1.0,1.0,1.0
ERLIN1,7,0,0.0,1,0.06280566280566281,0.0,1.0,1.0,1.0,1.0,1.0,1.0
ERI3,8,0,0.0,2,0.05434647431911454,0.0,1.0,1.0,1.0,1.0,1.0,1.0
ERI2,13,0,0.0,5,0.05669816564758199,0.0,1.0,1.0,1.0,1.0,1.0,1.0
ERGIC2,7,0,0.0,1,0.06280566280566281,0.0,1.0,1.0,1.0,1.0,1.0,1.0
ERCC8,5,0,0.0,0,0.05546240165097382,0.0,1.0,1.0,1.0,1.0,1.0,1.0
EVA1B,10,0,0.0,3,0.05220779220779221,0.0,1.0,1.0,1.0,1.0,1.0,1.0
ENTPD5,5,0,0.0,0,0.05546240165097382,0.0,1.0,1.0,1.0,1.0,1.0,1.0
ENPP2,26,0,0.0,8,0.04466179589912798,0.0,1.0,1.0,1.0,1.0,1.0,1.0
ELOF1,7,0,0.0,1,0.06280566280566281,0.0,1.0,1.0,1.0,1.0,1.0,1.0
ELOB,8,0,0.0,2,0.05434647431911454,0.0,1.0,1.0,1.0,1.0,1.0,1.0
ELMO2,7,0,0.0,1,0.06280566280566281,0.0,1.0,1.0,1.0,1.0,1.0,1.0
ELMO1,18,0,0.0,7,0.04530963191962129,0.0,1.0,1.0,1.0,1.0,1.0,1.0
ELL2,15,0,0.0,6,0.04790874524714829,0.0,1.0,1.0,1.0,1.0,1.0,1.0
ELK4,11,0,0.0,4,0.058300012898232945,0.0,1.0,1.0,1.0,1.0,1.0,1.0
ELF2,7,0,0.0,1,0.06280566280566281,0.0,1.0,1.0,1.0,1.0,1.0,1.0
ELAPOR1,10,0,0.0,3,0.05220779220779221,0.0,1.0,1.0,1.0,1.0,1.0,1.0
ELAC1,6,0,0.0,0,0.05546955624355005,0.0,1.0,1.0,1.0,1.0,1.0,1.0
EIF4E,5,0,0.0,0,0.05546240165097382,0.0,1.0,1.0,1.0,1.0,1.0,1.0
EIF4B,13,0,0.0,5,0.05669816564758199,0.0,1.0,1.0,1.0,1.0,1.0,1.0
EIF4A2,20,0,0.0,7,0.04531838825007247,0.0,1.0,1.0,1.0,1.0,1.0,1.0
EIF3M,20,0,0.0,7,0.04531838825007247,0.0,1.0,1.0,1.0,1.0,1.0,1.0
EIF3K,10,0,0.0,3,0.05220779220779221,0.0,1.0,1.0,1.0,1.0,1.0,1.0
EIF3F,9,0,0.0,2,0.05435323383084577,0.0,1.0,1.0,1.0,1.0,1.0,1.0
ELOVL4,11,0,0.0,4,0.058300012898232945,0.0,1.0,1.0,1.0,1.0,1.0,1.0
ENPP6,16,0,0.0,6,0.04791395045632334,0.0,1.0,1.0,1.0,1.0,1.0,1.0
ELOVL5,5,0,0.0,0,0.05546240165097382,0.0,1.0,1.0,1.0,1.0,1.0,1.0
ELP2,7,0,0.0,1,0.06280566280566281,0.0,1.0,1.0,1.0,1.0,1.0,1.0
ENOSF1,10,0,0.0,3,0.05220779220779221,0.0,1.0,1.0,1.0,1.0,1.0,1.0
ENO3,5,0,0.0,0,0.05546240165097382,0.0,1.0,1.0,1.0,1.0,1.0,1.0
ENKD1,5,0,0.0,0,0.05546240165097382,0.0,1.0,1.0,1.0,1.0,1.0,1.0
ENDOV,6,0,0.0,0,0.05546955624355005,0.0,1.0,1.0,1.0,1.0,1.0,1.0
EML4,16,0,0.0,6,0.04791395045632334,0.0,1.0,1.0,1.0,1.0,1.0,1.0
EMG1,5,0,0.0,0,0.05546240165097382,0.0,1.0,1.0,1.0,1.0,1.0,1.0
EMD,7,0,0.0,1,0.06280566280566281,0.0,1.0,1.0,1.0,1.0,1.0,1.0
EMC9,8,0,0.0,2,0.05434647431911454,0.0,1.0,1.0,1.0,1.0,1.0,1.0
EMC7,21,0,0.0,7,0.04532276768457673,0.0,1.0,1.0,1.0,1.0,1.0,1.0
EMC4,8,0,0.0,2,0.05434647431911454,0.0,1.0,1.0,1.0,1.0,1.0,1.0
EMC2,8,0,0.0,2,0.05434647431911454,0.0,1.0,1.0,1.0,1.0,1.0,1.0
EMC10,30,0,0.0,8,0.04467232437529467,0.0,1.0,1.0,1.0,1.0,1.0,1.0
ELP6,7,0,0.0,1,0.06280566280566281,0.0,1.0,1.0,1.0,1.0,1.0,1.0
ELP5,5,0,0.0,0,0.05546240165097382,0.0,1.0,1.0,1.0,1.0,1.0,1.0
ELP4,6,0,0.0,0,0.05546955624355005,0.0,1.0,1.0,1.0,1.0,1.0,1.0
ELOVL6,18,0,0.0,7,0.04530963191962129,0.0,1.0,1.0,1.0,1.0,1.0,1.0
EVC,6,0,0.0,0,0.05546955624355005,0.0,1.0,1.0,1.0,1.0,1.0,1.0
EVC2,10,0,0.0,3,0.05220779220779221,0.0,1.0,1.0,1.0,1.0,1.0,1.0
EVI5L,7,0,0.0,1,0.06280566280566281,0.0,1.0,1.0,1.0,1.0,1.0,1.0
FAM89A,9,0,0.0,2,0.05435323383084577,0.0,1.0,1.0,1.0,1.0,1.0,1.0
FAM78A,7,0,0.0,1,0.06280566280566281,0.0,1.0,1.0,1.0,1.0,1.0,1.0
FAM76B,5,0,0.0,0,0.05546240165097382,0.0,1.0,1.0,1.0,1.0,1.0,1.0
FAM53B,12,0,0.0,4,0.058307533539731685,0.0,1.0,1.0,1.0,1.0,1.0,1.0
FAM50A,14,0,0.0,5,0.05670604586518416,0.0,1.0,1.0,1.0,1.0,1.0,1.0
FAM32A,7,0,0.0,1,0.06280566280566281,0.0,1.0,1.0,1.0,1.0,1.0,1.0
FAM24B,6,0,0.0,0,0.05546955624355005,0.0,1.0,1.0,1.0,1.0,1.0,1.0
FAM241B,6,0,0.0,0,0.05546955624355005,0.0,1.0,1.0,1.0,1.0,1.0,1.0
FAM234B,5,0,0.0,0,0.05546240165097382,0.0,1.0,1.0,1.0,1.0,1.0,1.0
FAM221A,8,0,0.0,2,0.05434647431911454,0.0,1.0,1.0,1.0,1.0,1.0,1.0
FAM219B,9,0,0.0,2,0.05435323383084577,0.0,1.0,1.0,1.0,1.0,1.0,1.0
FAM219A,5,0,0.0,0,0.05546240165097382,0.0,1.0,1.0,1.0,1.0,1.0,1.0
FAM210B,10,0,0.0,3,0.05220779220779221,0.0,1.0,1.0,1.0,1.0,1.0,1.0
FAM204A,5,0,0.0,0,0.05546240165097382,0.0,1.0,1.0,1.0,1.0,1.0,1.0
FAM200B,17,0,0.0,6,0.04791915679669673,0.0,1.0,1.0,1.0,1.0,1.0,1.0
FAM89B,8,0,0.0,2,0.05434647431911454,0.0,1.0,1.0,1.0,1.0,1.0,1.0
FAM193B,12,0,0.0,4,0.058307533539731685,0.0,1.0,1.0,1.0,1.0,1.0,1.0
FAM8A1,5,0,0.0,0,0.05546240165097382,0.0,1.0,1.0,1.0,1.0,1.0,1.0
FANCC,5,0,0.0,0,0.05546240165097382,0.0,1.0,1.0,1.0,1.0,1.0,1.0
FBXO25,7,0,0.0,1,0.06280566280566281,0.0,1.0,1.0,1.0,1.0,1.0,1.0
FBXO10,8,0,0.0,2,0.05434647431911454,0.0,1.0,1.0,1.0,1.0,1.0,1.0
FBXL6,9,0,0.0,2,0.05435323383084577,0.0,1.0,1.0,1.0,1.0,1.0,1.0
FBXL3,6,0,0.0,0,0.05546955624355005,0.0,1.0,1.0,1.0,1.0,1.0,1.0
FBXL17,16,0,0.0,6,0.04791395045632334,0.0,1.0,1.0,1.0,1.0,1.0,1.0
FBXL16,5,0,0.0,0,0.05546240165097382,0.0,1.0,1.0,1.0,1.0,1.0,1.0
FBRS,12,0,0.0,4,0.058307533539731685,0.0,1.0,1.0,1.0,1.0,1.0,1.0
FBH1,9,0,0.0,2,0.05435323383084577,0.0,1.0,1.0,1.0,1.0,1.0,1.0
FBF1,13,0,0.0,5,0.05669816564758199,0.0,1.0,1.0,1.0,1.0,1.0,1.0
FAXC,7,0,0.0,1,0.06280566280566281,0.0,1.0,1.0,1.0,1.0,1.0,1.0
FASTKD5,5,0,0.0,0,0.05546240165097382,0.0,1.0,1.0,1.0,1.0,1.0,1.0
FASTKD2,6,0,0.0,0,0.05546955624355005,0.0,1.0,1.0,1.0,1.0,1.0,1.0
FARS2,6,0,0.0,0,0.05546955624355005,0.0,1.0,1.0,1.0,1.0,1.0,1.0
FAR2,8,0,0.0,2,0.05434647431911454,0.0,1.0,1.0,1.0,1.0,1.0,1.0
FANCL,6,0,0.0,0,0.05546955624355005,0.0,1.0,1.0,1.0,1.0,1.0,1.0
FAM98B,10,0,0.0,3,0.05220779220779221,0.0,1.0,1.0,1.0,1.0,1.0,1.0
FAM184A,9,0,0.0,2,0.05435323383084577,0.0,1.0,1.0,1.0,1.0,1.0,1.0
FAM177A1,6,0,0.0,0,0.05546955624355005,0.0,1.0,1.0,1.0,1.0,1.0,1.0
FAM174C,9,0,0.0,2,0.05435323383084577,0.0,1.0,1.0,1.0,1.0,1.0,1.0
FAAH2,5,0,0.0,0,0.05546240165097382,0.0,1.0,1.0,1.0,1.0,1.0,1.0
F8,6,0,0.0,0,0.05546955624355005,0.0,1.0,1.0,1.0,1.0,1.0,1.0
F2R,29,0,0.0,8,0.04466969179091284,0.0,1.0,1.0,1.0,1.0,1.0,1.0
F11R,23,0,0.0,8,0.0446539027982327,0.0,1.0,1.0,1.0,1.0,1.0,1.0
EZH1,11,0,0.0,4,0.058300012898232945,0.0,1.0,1.0,1.0,1.0,1.0,1.0
EXTL3,6,0,0.0,0,0.05546955624355005,0.0,1.0,1.0,1.0,1.0,1.0,1.0
EXTL2,24,0,0.0,8,0.04465653352185696,0.0,1.0,1.0,1.0,1.0,1.0,1.0
EXOC7,9,0,0.0,2,0.05435323383084577,0.0,1.0,1.0,1.0,1.0,1.0,1.0
EXOC6B,12,0,0.0,4,0.058307533539731685,0.0,1.0,1.0,1.0,1.0,1.0,1.0
EXOC5,5,0,0.0,0,0.05546240165097382,0.0,1.0,1.0,1.0,1.0,1.0,1.0
EXOC3,8,0,0.0,2,0.05434647431911454,0.0,1.0,1.0,1.0,1.0,1.0,1.0
EXOC2,11,0,0.0,4,0.058300012898232945,0.0,1.0,1.0,1.0,1.0,1.0,1.0
EXO5,9,0,0.0,2,0.05435323383084577,0.0,1.0,1.0,1.0,1.0,1.0,1.0
EXD2,15,0,0.0,6,0.04790874524714829,0.0,1.0,1.0,1.0,1.0,1.0,1.0
EWSR1,8,0,0.0,2,0.05434647431911454,0.0,1.0,1.0,1.0,1.0,1.0,1.0
FADS1,19,0,0.0,7,0.04531400966183575,0.0,1.0,1.0,1.0,1.0,1.0,1.0
FADS2,23,0,0.0,8,0.0446539027982327,0.0,1.0,1.0,1.0,1.0,1.0,1.0
FAH,10,0,0.0,3,0.05220779220779221,0.0,1.0,1.0,1.0,1.0,1.0,1.0
FAIM,15,0,0.0,6,0.04790874524714829,0.0,1.0,1.0,1.0,1.0,1.0,1.0
FAM174A,13,0,0.0,5,0.05669816564758199,0.0,1.0,1.0,1.0,1.0,1.0,1.0
FAM172A,9,0,0.0,2,0.05435323383084577,0.0,1.0,1.0,1.0,1.0,1.0,1.0
FAM171B,10,0,0.0,3,0.05220779220779221,0.0,1.0,1.0,1.0,1.0,1.0,1.0
FAM169A,11,0,0.0,4,0.058300012898232945,0.0,1.0,1.0,1.0,1.0,1.0,1.0
FAM168A,9,0,0.0,2,0.05435323383084577,0.0,1.0,1.0,1.0,1.0,1.0,1.0
FAM167B,6,0,0.0,0,0.05546955624355005,0.0,1.0,1.0,1.0,1.0,1.0,1.0
FAM13B,7,0,0.0,1,0.06280566280566281,0.0,1.0,1.0,1.0,1.0,1.0,1.0
EIF2S3,17,0,0.0,6,0.04791915679669673,0.0,1.0,1.0,1.0,1.0,1.0,1.0
FAM13A,23,0,0.0,8,0.0446539027982327,0.0,1.0,1.0,1.0,1.0,1.0,1.0
FAM120C,5,0,0.0,0,0.05546240165097382,0.0,1.0,1.0,1.0,1.0,1.0,1.0
FAM120AOS,12,0,0.0,4,0.058307533539731685,0.0,1.0,1.0,1.0,1.0,1.0,1.0
FAM120A,8,0,0.0,2,0.05434647431911454,0.0,1.0,1.0,1.0,1.0,1.0,1.0
FAM117B,5,0,0.0,0,0.05546240165097382,0.0,1.0,1.0,1.0,1.0,1.0,1.0
FAM117A,7,0,0.0,1,0.06280566280566281,0.0,1.0,1.0,1.0,1.0,1.0,1.0
FAM114A2,7,0,0.0,1,0.06280566280566281,0.0,1.0,1.0,1.0,1.0,1.0,1.0
FAM104B,6,0,0.0,0,0.05546955624355005,0.0,1.0,1.0,1.0,1.0,1.0,1.0
FAM131A,5,0,0.0,0,0.05546240165097382,0.0,1.0,1.0,1.0,1.0,1.0,1.0
CDK16,7,0,0.0,1,0.06280566280566281,0.0,1.0,1.0,1.0,1.0,1.0,1.0
EIF2AK4,12,0,0.0,4,0.058307533539731685,0.0,1.0,1.0,1.0,1.0,1.0,1.0
EIF2AK2,14,0,0.0,5,0.05670604586518416,0.0,1.0,1.0,1.0,1.0,1.0,1.0
DNAJC5,12,0,0.0,4,0.058307533539731685,0.0,1.0,1.0,1.0,1.0,1.0,1.0
DNAJC2,6,0,0.0,0,0.05546955624355005,0.0,1.0,1.0,1.0,1.0,1.0,1.0
DNAJC18,8,0,0.0,2,0.05434647431911454,0.0,1.0,1.0,1.0,1.0,1.0,1.0
DNAJC15,9,0,0.0,2,0.05435323383084577,0.0,1.0,1.0,1.0,1.0,1.0,1.0
DNAJC13,5,0,0.0,0,0.05546240165097382,0.0,1.0,1.0,1.0,1.0,1.0,1.0
DNAJC12,10,0,0.0,3,0.05220779220779221,0.0,1.0,1.0,1.0,1.0,1.0,1.0
DNAJC10,6,0,0.0,0,0.05546955624355005,0.0,1.0,1.0,1.0,1.0,1.0,1.0
DNAJC1,12,0,0.0,4,0.058307533539731685,0.0,1.0,1.0,1.0,1.0,1.0,1.0
DNAJB4,6,0,0.0,0,0.05546955624355005,0.0,1.0,1.0,1.0,1.0,1.0,1.0
DNAJB2,14,0,0.0,5,0.05670604586518416,0.0,1.0,1.0,1.0,1.0,1.0,1.0
DNAJA4,12,0,0.0,4,0.058307533539731685,0.0,1.0,1.0,1.0,1.0,1.0,1.0
DNAI3,5,0,0.0,0,0.05546240165097382,0.0,1.0,1.0,1.0,1.0,1.0,1.0
DNAAF9,8,0,0.0,2,0.05434647431911454,0.0,1.0,1.0,1.0,1.0,1.0,1.0
DMXL2,13,0,0.0,5,0.05669816564758199,0.0,1.0,1.0,1.0,1.0,1.0,1.0
DMXL1,8,0,0.0,2,0.05434647431911454,0.0,1.0,1.0,1.0,1.0,1.0,1.0
DNAJC6,18,0,0.0,7,0.04530963191962129,0.0,1.0,1.0,1.0,1.0,1.0,1.0
DMTN,16,0,0.0,6,0.04791395045632334,0.0,1.0,1.0,1.0,1.0,1.0,1.0
DNAJC7,9,0,0.0,2,0.05435323383084577,0.0,1.0,1.0,1.0,1.0,1.0,1.0
DNAL4,8,0,0.0,2,0.05434647431911454,0.0,1.0,1.0,1.0,1.0,1.0,1.0
DPH3,12,0,0.0,4,0.058307533539731685,0.0,1.0,1.0,1.0,1.0,1.0,1.0
DPF3,8,0,0.0,2,0.05434647431911454,0.0,1.0,1.0,1.0,1.0,1.0,1.0
DPF2,7,0,0.0,1,0.06280566280566281,0.0,1.0,1.0,1.0,1.0,1.0,1.0
DPCD,11,0,0.0,4,0.058300012898232945,0.0,1.0,1.0,1.0,1.0,1.0,1.0
DOT1L,6,0,0.0,0,0.05546955624355005,0.0,1.0,1.0,1.0,1.0,1.0,1.0
DOP1B,6,0,0.0,0,0.05546955624355005,0.0,1.0,1.0,1.0,1.0,1.0,1.0
DOK4,8,0,0.0,2,0.05434647431911454,0.0,1.0,1.0,1.0,1.0,1.0,1.0
DOCK7,24,0,0.0,8,0.04465653352185696,0.0,1.0,1.0,1.0,1.0,1.0,1.0
DOCK5,15,0,0.0,6,0.04790874524714829,0.0,1.0,1.0,1.0,1.0,1.0,1.0
DNMT3A,18,0,0.0,7,0.04530963191962129,0.0,1.0,1.0,1.0,1.0,1.0,1.0
DNMT1,9,0,0.0,2,0.05435323383084577,0.0,1.0,1.0,1.0,1.0,1.0,1.0
DNM3,5,0,0.0,0,0.05546240165097382,0.0,1.0,1.0,1.0,1.0,1.0,1.0
DNM1L,5,0,0.0,0,0.05546240165097382,0.0,1.0,1.0,1.0,1.0,1.0,1.0
DNHD1,6,0,0.0,0,0.05546955624355005,0.0,1.0,1.0,1.0,1.0,1.0,1.0
DNASE2,18,0,0.0,7,0.04530963191962129,0.0,1.0,1.0,1.0,1.0,1.0,1.0
DNAL1,8,0,0.0,2,0.05434647431911454,0.0,1.0,1.0,1.0,1.0,1.0,1.0
DPH6,10,0,0.0,3,0.05220779220779221,0.0,1.0,1.0,1.0,1.0,1.0,1.0
DMD,14,0,0.0,5,0.05670604586518416,0.0,1.0,1.0,1.0,1.0,1.0,1.0
DMAC2L,7,0,0.0,1,0.06280566280566281,0.0,1.0,1.0,1.0,1.0,1.0,1.0
DERL1,12,0,0.0,4,0.058307533539731685,0.0,1.0,1.0,1.0,1.0,1.0,1.0
DERA,16,0,0.0,6,0.04791395045632334,0.0,1.0,1.0,1.0,1.0,1.0,1.0
DEPDC1,10,0,0.0,3,0.05220779220779221,0.0,1.0,1.0,1.0,1.0,1.0,1.0
DENND6B,13,0,0.0,5,0.05669816564758199,0.0,1.0,1.0,1.0,1.0,1.0,1.0
DENND5A,17,0,0.0,6,0.04791915679669673,0.0,1.0,1.0,1.0,1.0,1.0,1.0
DENND4C,8,0,0.0,2,0.05434647431911454,0.0,1.0,1.0,1.0,1.0,1.0,1.0
DENND3,9,0,0.0,2,0.05435323383084577,0.0,1.0,1.0,1.0,1.0,1.0,1.0
DENND2D,24,0,0.0,8,0.04465653352185696,0.0,1.0,1.0,1.0,1.0,1.0,1.0
DENND2B,7,0,0.0,1,0.06280566280566281,0.0,1.0,1.0,1.0,1.0,1.0,1.0
DENND1C,11,0,0.0,4,0.058300012898232945,0.0,1.0,1.0,1.0,1.0,1.0,1.0
DENND1B,7,0,0.0,1,0.06280566280566281,0.0,1.0,1.0,1.0,1.0,1.0,1.0
DENND1A,5,0,0.0,0,0.05546240165097382,0.0,1.0,1.0,1.0,1.0,1.0,1.0
DENND11,13,0,0.0,5,0.05669816564758199,0.0,1.0,1.0,1.0,1.0,1.0,1.0
DELE1,6,0,0.0,0,0.05546955624355005,0.0,1.0,1.0,1.0,1.0,1.0,1.0
DEF6,14,0,0.0,5,0.05670604586518416,0.0,1.0,1.0,1.0,1.0,1.0,1.0
DERL2,7,0,0.0,1,0.06280566280566281,0.0,1.0,1.0,1.0,1.0,1.0,1.0
DMC1,13,0,0.0,5,0.05669816564758199,0.0,1.0,1.0,1.0,1.0,1.0,1.0
DGAT1,5,0,0.0,0,0.05546240165097382,0.0,1.0,1.0,1.0,1.0,1.0,1.0
DHRS1,6,0,0.0,0,0.05546955624355005,0.0,1.0,1.0,1.0,1.0,1.0,1.0
DMAC1,12,0,0.0,4,0.058307533539731685,0.0,1.0,1.0,1.0,1.0,1.0,1.0
DLG5,9,0,0.0,2,0.05435323383084577,0.0,1.0,1.0,1.0,1.0,1.0,1.0
DLG4,22,0,0.0,7,0.045327147965593895,0.0,1.0,1.0,1.0,1.0,1.0,1.0
DISC1,5,0,0.0,0,0.05546240165097382,0.0,1.0,1.0,1.0,1.0,1.0,1.0
DIS3L,8,0,0.0,2,0.05434647431911454,0.0,1.0,1.0,1.0,1.0,1.0,1.0
DIPK1A,6,0,0.0,0,0.05546955624355005,0.0,1.0,1.0,1.0,1.0,1.0,1.0
DIP2B,5,0,0.0,0,0.05546240165097382,0.0,1.0,1.0,1.0,1.0,1.0,1.0
DIMT1,5,0,0.0,0,0.05546240165097382,0.0,1.0,1.0,1.0,1.0,1.0,1.0
DIDO1,9,0,0.0,2,0.05435323383084577,0.0,1.0,1.0,1.0,1.0,1.0,1.0
DIAPH1,10,0,0.0,3,0.05220779220779221,0.0,1.0,1.0,1.0,1.0,1.0,1.0
DHX58,8,0,0.0,2,0.05434647431911454,0.0,1.0,1.0,1.0,1.0,1.0,1.0
DHX36,5,0,0.0,0,0.05546240165097382,0.0,1.0,1.0,1.0,1.0,1.0,1.0
DHX32,9,0,0.0,2,0.05435323383084577,0.0,1.0,1.0,1.0,1.0,1.0,1.0
DHX15,6,0,0.0,0,0.05546955624355005,0.0,1.0,1.0,1.0,1.0,1.0,1.0
DHTKD1,13,0,0.0,5,0.05669816564758199,0.0,1.0,1.0,1.0,1.0,1.0,1.0
DGKH,17,0,0.0,6,0.04791915679669673,0.0,1.0,1.0,1.0,1.0,1.0,1.0
DPM1,6,0,0.0,0,0.05546955624355005,0.0,1.0,1.0,1.0,1.0,1.0,1.0
DPM2,7,0,0.0,1,0.06280566280566281,0.0,1.0,1.0,1.0,1.0,1.0,1.0
DPM3,9,0,0.0,2,0.05435323383084577,0.0,1.0,1.0,1.0,1.0,1.0,1.0
EDF1,14,0,0.0,5,0.05670604586518416,0.0,1.0,1.0,1.0,1.0,1.0,1.0
EDEM2,21,0,0.0,7,0.04532276768457673,0.0,1.0,1.0,1.0,1.0,1.0,1.0
ECI2,13,0,0.0,5,0.05669816564758199,0.0,1.0,1.0,1.0,1.0,1.0,1.0
ECI1,19,0,0.0,7,0.04531400966183575,0.0,1.0,1.0,1.0,1.0,1.0,1.0
ECHS1,10,0,0.0,3,0.05220779220779221,0.0,1.0,1.0,1.0,1.0,1.0,1.0
ECHDC2,11,0,0.0,4,0.058300012898232945,0.0,1.0,1.0,1.0,1.0,1.0,1.0
