term_index	library	term_id	term_name	source_term	universe_targets	member_targets_n	member_targets	observed_es	observed_nes	pooled_null_es_mean	pooled_observed_z	pooled_marginal_p	bh_q_within_library	pooled_library_maxT_p	pooled_global_maxT_p	bank_A_observed_nes	bank_A_marginal_p	bank_A_bh_q_within_library	bank_A_library_maxT_p	bank_A_global_maxT_p	bank_B_observed_nes	bank_B_marginal_p	bank_B_bh_q_within_library	bank_B_library_maxT_p	bank_B_global_maxT_p	nondegenerate_null	direction	statement_eligible	global_familywise_supported	global_familywise_stable	peak_target_rank	peak_score	peak_score_tie_size	n_leading_edge	leading_edge_targets	n_leading_edge_tie_expanded	leading_edge_targets_tie_expanded	zero_weight_observed	zero_weight_null_draws_A	zero_weight_null_draws_B	status
259	GO_Biological_Process_2023	GO:0002009	Morphogenesis Of An Epithelium	Morphogenesis Of An Epithelium (GO:0002009)	9554	12	VCL|PALS1|KDM2B|TIMELESS|NPHP3|AHI1|LIN7C|ARHGAP12|DAG1|PRKX|ACTG1|TRAF3IP1	0.49917644278850964	1.6710445731728849	0.29872120157794574	1.2022337116248396	0.12664366781660916	0.39623018849057556	1	1	1.6682260803093363	0.12858714128587143	0.39804374154421296	1	1	1.6738726059257392	0.12478752124787522	0.39198152723587748	1	1	True	high_burden	False	False	False	1705	0.72243879912778175	1	5	PALS1|VCL|NPHP3|ACTG1|TRAF3IP1	5	PALS1|VCL|NPHP3|ACTG1|TRAF3IP1	False	0	0	NOT_SUPPORTED
260	GO_Biological_Process_2023	GO:0002028	Regulation Of Sodium Ion Transport	Regulation Of Sodium Ion Transport (GO:0002028)	9554	15	NEDD4L|ATP2B4|WNK1|NEDD4|DLG1|P2RX7|SNTA1|RANGRF|YWHAH|P2RX4|ANK3|GPD1L|ATP1A1|SLMAP|PER1	0.25583812213752238	0.82460435529260945	0.31025560378799921	-0.34140868671479269	0.63311834408279588	0.8379259160337128	1	1	0.82053359067052012	0.6392360763923608	0.83994439928640996	1	1	0.82871571239259223	0.62703729627037297	0.83358513463722128	1	1	True	high_burden	False	False	False	2144	0.21125298834980316	1	6	P2RX7|PER1|WNK1|YWHAH|ATP2B4|RANGRF	6	P2RX7|PER1|WNK1|YWHAH|ATP2B4|RANGRF	False	0	0	NOT_SUPPORTED
261	GO_Biological_Process_2023	GO:0002040	Sprouting Angiogenesis	Sprouting Angiogenesis (GO:0002040)	9554	22	JMJD6|TGFB1|ENG|ADTRP|SRF|VEGFA|ITGB1BP1|PTK2B|RECK|NR4A1|EFNB2|E2F8|LOXL2|FGF2|CDH13|AKT1|OTULIN|MIA3|NAXE|E2F7|VEGFB|RNF213	0.56299986542056313	1.837650441266427	0.30636940126249945	1.8383654354932433	0.023498825058747064	0.17341557164566013	1	1	1.8470188493757436	0.023097690230976901	0.16893205574337458	1	1	1.8283765900122546	0.023997600239976002	0.1749600489052891	1	1	True	high_burden	False	False	False	1202	1.2838268373292032	1	7	LOXL2|RNF213|JMJD6|TGFB1|MIA3|ITGB1BP1|E2F7	7	LOXL2|RNF213|JMJD6|TGFB1|MIA3|ITGB1BP1|E2F7	False	0	0	NOT_SUPPORTED
262	GO_Biological_Process_2023	GO:0002062	Chondrocyte Differentiation	Chondrocyte Differentiation (GO:0002062)	9554	10	SLC39A14|TGFB1|WNT5B|SNX19|SLC26A2|WNT10B|EIF2AK3|OXSR1|CREB3L2|BMPR2	0.44728985496509532	1.4403480557874579	0.31054289493976223	0.74924549293341158	0.25728713564321781	0.54971039994255788	1	1	1.4451235960395949	0.25777422257774224	0.54902982045956938	1	1	1.4356039739783437	0.2568743125687431	0.55106186830745241	1	1	True	high_burden	False	False	False	791	1.8956516247763584	1	2	CREB3L2|TGFB1	2	CREB3L2|TGFB1	False	0	0	NOT_SUPPORTED
263	GO_Biological_Process_2023	GO:0002082	Regulation Of Oxidative Phosphorylation	Regulation Of Oxidative Phosphorylation (GO:0002082)	9554	10	PPIF|COX7A2|MACROH2A1|COX7A2L|UQCC2|PINK1|AK4|ATP7A|SLC25A33|SHMT2	0.22817465251962579	0.7607239105422483	0.29994410502620011	-0.40768111661339307	0.6417179141042948	0.84046323857579386	1	1	0.76111736126280094	0.64153584641535844	0.84047781067382177	1	1	0.76033086639102287	0.6419358064193581	0.84067862112276892	1	1	True	high_burden	False	False	False	1521	0.92392689510648884	1	2	COX7A2L|MACROH2A1	2	COX7A2L|MACROH2A1	False	0	0	NOT_SUPPORTED
264	GO_Biological_Process_2023	GO:0002090	Regulation Of Receptor Internalization	Regulation Of Receptor Internalization (GO:0002090)	9554	23	WDR54|ANKRD13A|MTMR2|PICK1|RIN3|FMR1|VEGFA|MKLN1|TBC1D5|DLG4|CD63|FLOT1|ARRB1|SDCBP|ATAD1|ARRB2|ARF1|LRPAP1|INSR|ANKRD13D|ANXA2|ANKRD13B|ATXN2	0.30921590075418393	1.1053195458030127	0.27975249503937716	0.22599520530397171	0.4278286085695715	0.70742126158998175	1	1	1.104179552170931	0.42715728427157285	0.70660111902920131	1	1	1.1064618958065642	0.42855714428557146	0.70682258762566985	1	1	True	high_burden	False	False	False	1195	1.2968178334238227	1	4	SDCBP|ANKRD13B|ARRB2|MTMR2	4	SDCBP|ANKRD13B|ARRB2|MTMR2	False	0	0	NOT_SUPPORTED
265	GO_Biological_Process_2023	GO:0002091	Negative Regulation Of Receptor Internalization	Negative Regulation Of Receptor Internalization (GO:0002091)	9554	11	WDR54|MTMR2|RIN3|DLG4|SDCBP|LRPAP1|ANKRD13D|ANXA2|UBQLN2|ANKRD13B|ATXN2	0.43778568513078731	1.4943084059918395	0.29296876292428359	0.86193757612467414	0.21618919054047298	0.50604130025158967	1	1	1.4799108896329067	0.21867813218678131	0.50843189890023455	1	1	1.5089888109017584	0.21377862213778623	0.50590329316582905	1	1	True	high_burden	False	False	False	1195	1.2968178334238227	1	3	SDCBP|ANKRD13B|MTMR2	3	SDCBP|ANKRD13B|MTMR2	False	0	0	NOT_SUPPORTED
266	GO_Biological_Process_2023	GO:0002097	tRNA Wobble Base Modification	tRNA Wobble Base Modification (GO:0002097)	9554	11	ELP4|MOCS3|GTPBP3|ELP3|ELP2|MTO1|ALKBH8|ELP6|URM1|ELP5|CTU2	0.64166013089465901	1.6050879976367878	0.39976632548457885	1.6879908806871216	0.059047047647617618	0.26809640826369896	1	1	1.6097442570148324	0.059394060593940604	0.26672332766723328	1	1	1.6004585974565255	0.058794120587941208	0.27002981520029817	1	1	True	high_burden	False	False	False	1088	1.4326913959157286	1	4	URM1|GTPBP3|CTU2|MTO1	4	URM1|GTPBP3|CTU2|MTO1	False	0	0	NOT_SUPPORTED
267	GO_Biological_Process_2023	GO:0002098	tRNA Wobble Uridine Modification	tRNA Wobble Uridine Modification (GO:0002098)	9554	12	TRMU|ELP4|MOCS3|GTPBP3|ELP3|ELP2|MTO1|DPH3|ELP6|URM1|ELP5|CTU2	0.57584649322435333	1.528988898617792	0.37661914598916929	1.2785101115156987	0.11359432028398581	0.37275538117546086	1	1	1.5347645643250252	0.11408859114088592	0.37417080394386437	1	1	1.5232565402045894	0.11318868113188681	0.37225613482012232	1	1	True	high_burden	False	False	False	1088	1.4326913959157286	1	4	URM1|GTPBP3|CTU2|MTO1	4	URM1|GTPBP3|CTU2|MTO1	False	0	0	NOT_SUPPORTED
268	GO_Biological_Process_2023	GO:0002183	Cytoplasmic Translational Initiation	Cytoplasmic Translational Initiation (GO:0002183)	9554	19	DHX29|EIF2B3|EIF3L|EIF3D|EIF5|EIF3J|EIF4G1|MIF4GD|EIF2S2|EIF2S3|EIF2D|EIF3H|EIF3M|EIF4A2|EIF4A1|RBM4|EIF3F|EIF3K|MCTS1	0.36497589203357128	1.2809704937722539	0.28492138875016199	0.5774254522015112	0.29553522323883807	0.58986771056184029	1	1	1.2785423280595301	0.296970302969703	0.59125860812933484	1	1	1.2834079000198944	0.29417058294170584	0.58761422045604339	1	1	True	high_burden	False	False	False	1609	0.81662040315010465	1	6	EIF5|EIF4G1|EIF3H|EIF2S2|EIF2D|EIF3D	6	EIF5|EIF4G1|EIF3H|EIF2S2|EIF2D|EIF3D	False	0	0	NOT_SUPPORTED
269	GO_Biological_Process_2023	GO:0002220	Innate Immune Response Activating Cell Surface Receptor Signaling Pathway	Innate Immune Response Activating Cell Surface Receptor Signaling Pathway (GO:0002220)	9554	12	CREBBP|FYN|EP300|IKBKB|EHHADH|MAP3K7|PAK1|SYK|PAK2|SRC|PLCG2|LYN	0.05910710542863129	0.18104378970428286	0.32647960764175843	-1.5208630341733629	0.90840457977101141	0.97043220526198348	1	1	0.18111911315362336	0.90870912908709134	0.9707575497956813	1	1	0.18096852887962803	0.90810918908109184	0.9701165506522883	1	1	True	high_burden	False	False	False	8990	-1.0321277023952304	1	12	FYN|EHHADH|MAP3K7|CREBBP|SYK|EP300|PAK2|SRC|IKBKB|PLCG2|LYN|PAK1	12	FYN|EHHADH|MAP3K7|CREBBP|SYK|EP300|PAK2|SRC|IKBKB|PLCG2|LYN|PAK1	False	0	0	NOT_SUPPORTED
270	GO_Biological_Process_2023	GO:0002221	Pattern Recognition Receptor Signaling Pathway	Pattern Recognition Receptor Signaling Pathway (GO:0002221)	9554	32	ALPK1|MAVS|NLRP1|PYCARD|NOD1|RIGI|DHX58|EHHADH|MAPKAPK3|IFIH1|TRIM25|IRF3|TICAM1|TRAF3|MAP3K7|TLR2|BCL10|TIFA|LY96|MAPKAPK2|CTSS|CGAS|NOD2|CD14|TLR1|TLR6|LACC1|TBK1|IRAK1|STING1|PLCG2|IRAK4	0.28653893554113308	1.0009003176360156	0.28628119153553405	0.0020708930697249991	0.51077446127693615	0.75671918908636127	1	1	1.0007456821206608	0.51024897510248979	0.75753280941019052	1	1	1.0010550009474171	0.51134886511348865	0.75703357625165446	1	1	True	high_burden	False	False	False	1860	0.56397825917413902	1	8	TLR6|TRAF3|CTSS|PYCARD|TIFA|STING1|IRAK1|LY96	8	TLR6|TRAF3|CTSS|PYCARD|TIFA|STING1|IRAK1|LY96	False	0	0	NOT_SUPPORTED
271	GO_Biological_Process_2023	GO:0002223	Stimulatory C-type Lectin Receptor Signaling Pathway	Stimulatory C-type Lectin Receptor Signaling Pathway (GO:0002223)	9554	11	CREBBP|FYN|EP300|IKBKB|MAP3K7|PAK1|SYK|PAK2|SRC|PLCG2|LYN	0.059100911662999023	0.1803586290044997	0.32768552294509035	-1.5289890934744674	0.90650467476626173	0.96968409188715698	1	1	0.18039929816859487	0.90670932906709334	0.96990300969903009	1	1	0.18031797817316317	0.90630936906309367	0.96947517422937901	1	1	True	high_burden	False	False	False	8990	-1.0321277023952304	1	11	FYN|MAP3K7|CREBBP|SYK|EP300|PAK2|SRC|IKBKB|PLCG2|LYN|PAK1	11	FYN|MAP3K7|CREBBP|SYK|EP300|PAK2|SRC|IKBKB|PLCG2|LYN|PAK1	False	0	0	NOT_SUPPORTED
272	GO_Biological_Process_2023	GO:0002224	Toll-Like Receptor Signaling Pathway	Toll-Like Receptor Signaling Pathway (GO:0002224)	9554	18	TNIP3|IRAK3|MAPKAPK3|TICAM1|TRAF3|IRAK2|MAP3K7|TLR2|HSPD1|TNIP1|LY96|MAPKAPK2|CTSS|TLR1|TLR6|IRAK1|PLCG2|IRAK4	0.31487835630152239	1.1107658048031379	0.28347861893113335	0.20439440641359383	0.43502824858757061	0.71183772120435818	1	1	1.1109835970031157	0.43615638436156384	0.71176260570443628	1	1	1.1105480979764197	0.43395660433956607	0.70978077394416894	1	1	True	high_burden	False	False	False	1119	1.3948557719200152	1	3	TLR6|TRAF3|CTSS	3	TLR6|TRAF3|CTSS	False	0	0	NOT_SUPPORTED
273	GO_Biological_Process_2023	GO:0002228	Natural Killer Cell Mediated Immunity	Natural Killer Cell Mediated Immunity (GO:0002228)	9554	12	SLAMF7|GZMB|NKG7|PLEKHM2|CD2|ULBP2|TUBB2A|LYST|CEBPG|KIF5B|TUBB4B|MICA	0.3516740778651738	1.2265287606515025	0.28672305872254722	0.38550930303143172	0.36933153342332881	0.65374377266538131	1	1	1.2242700051201458	0.37046295370462956	0.65401392902922217	1	1	1.2287958663131056	0.36826317368263173	0.65185269794188472	1	1	True	high_burden	False	False	False	798	1.8864754900475038	1	2	CEBPG|CD2	2	CEBPG|CD2	False	0	0	NOT_SUPPORTED
274	GO_Biological_Process_2023	GO:0002230	Positive Regulation Of Defense Response To Virus By Host	Positive Regulation Of Defense Response To Virus By Host (GO:0002230)	9554	22	TRAF3IP2|HSP90AA1|MAVS|IL12RB1|PQBP1|RIGI|IL23A|STAT1|TRIM6|APOBEC3F|EIF2AK4|TRIM22|PTPN22|PARP9|TOMM70|DTX3L|ZC3H12A|CGAS|TRIM44|SIN3A|STING1|APOBEC3G	0.6332290075336785	2.2478002328867688	0.28171053560237663	2.5532464073855543	0.0014999250037498126	0.046982025898705065	0.90280485975701219	0.91905404729763507	2.2433895150149787	0.0016998300169983002	0.048495150484951503	0.91110888911108889	0.92490750924907505	2.2522283287097515	0.0013998600139986002	0.046039699827485604	0.89501049895010498	0.91340865913408664	True	high_burden	True	False	False	615	2.2294520055844491	1	5	PTPN22|ZC3H12A|TRIM22|DTX3L|PARP9	5	PTPN22|ZC3H12A|TRIM22|DTX3L|PARP9	False	0	0	STATEMENT_ELIGIBLE_FDR_STABLE
275	GO_Biological_Process_2023	GO:0002237	Response To Molecule Of Bacterial Origin	Response To Molecule Of Bacterial Origin (GO:0002237)	9554	36	CD6|OTUD5|IRAK3|JAK2|AHR|FBXO3|ERBIN|EHHADH|MAPKAPK3|FOXP1|TNFAIP3|TRIM6|IRF5|GCH1|PTPN22|IL6|TNFRSF11A|IFNAR1|SNCA|FER|ADAM17|CYRIB|LY96|MAPKAPK2|HMGB2|PRDX3|SRR|IL12A|LGALS9|CXCL8|CD14|TRIB1|HNRNPA0|F2R|IRAK1|PELI1	0.41444949714477319	1.5144040009718964	0.27367168660330576	1.2547671874503306	0.10504474776261187	0.35478205198375179	1	1	1.5094044590000701	0.10418958104189581	0.35189377998133331	1	1	1.5194367725877289	0.10598940105989402	0.35697819106978196	1	1	True	high_burden	False	False	False	1860	0.56397825917413902	1	11	PTPN22|AHR|TNFAIP3|TRIB1|CYRIB|HNRNPA0|HMGB2|CD6|IRAK1|JAK2|LY96	11	PTPN22|AHR|TNFAIP3|TRIB1|CYRIB|HNRNPA0|HMGB2|CD6|IRAK1|JAK2|LY96	False	0	0	NOT_SUPPORTED
276	GO_Biological_Process_2023	GO:0002244	Hematopoietic Progenitor Cell Differentiation	Hematopoietic Progenitor Cell Differentiation (GO:0002244)	9554	14	UFL1|PTPRC|SFRP1|TGFB1|ARMC6|PLEK|PRRC2C|LMBR1L|TP53|BATF|MLLT3|MLF1|HOXB4|LYN	0.52599098293616653	1.7291463902553852	0.3041911233776341	1.2863035121772579	0.11454427278636069	0.37485811269490504	1	1	1.7360910664255538	0.10988901109889011	0.36404487966503896	1	1	1.722257052625795	0.11928807119288071	0.38263700085017949	1	1	True	high_burden	False	False	False	1102	1.4108553006664224	1	4	ARMC6|PTPRC|TGFB1|TP53	4	ARMC6|PTPRC|TGFB1|TP53	False	0	0	NOT_SUPPORTED
277	GO_Biological_Process_2023	GO:0002275	Myeloid Cell Activation Involved In Immune Response	Myeloid Cell Activation Involved In Immune Response (GO:0002275)	9554	11	IFI35|PYCARD|IFNG|EHHADH|SLAMF1|DOCK2|ENPP3|FCER1G|SYK|MYO1C|PLCG2	0.43755746113681493	1.429795759298442	0.30602794720241111	0.74970514665053245	0.25523723813809307	0.54891800462980389	1	1	1.4353589946416836	0.25237476252374763	0.54471059986199966	1	1	1.424275481981452	0.25817418258174185	0.55106186830745241	1	1	True	high_burden	False	False	False	1249	1.2176611933193875	1	3	IFNG|SLAMF1|PYCARD	3	IFNG|SLAMF1|PYCARD	False	0	0	NOT_SUPPORTED
278	GO_Biological_Process_2023	GO:0002313	Mature B Cell Differentiation Involved In Immune Response	Mature B Cell Differentiation Involved In Immune Response (GO:0002313)	9554	11	MFNG|LFNG|PHF14|POU2AF1|PTK2B|NOTCH2|DOCK10|IL6|IL21|DOCK11|GPR183	0.33567494723058999	1.0926968380196003	0.30719860765678247	0.15123143914527182	0.46262686865656716	0.72675780829328518	1	1	1.0890149747901878	0.46765323467653236	0.72976775681505202	1	1	1.0964036818134093	0.45765423457654236	0.72442005146743804	1	1	True	high_burden	False	False	False	797	1.8869685877378732	1	2	DOCK10|NOTCH2	2	DOCK10|NOTCH2	False	0	0	NOT_SUPPORTED
279	GO_Biological_Process_2023	GO:0002407	Dendritic Cell Chemotaxis	Dendritic Cell Chemotaxis (GO:0002407)	9554	10	PIK3CG|CCR6|CLU|CCR2|CXCR4|CCR7|CCR5|CCR1|GPR183|CCL5	0.61831949585966206	2.1047660026870876	0.29377113421172391	1.8470143697695747	0.030098495075246239	0.19568056449724433	1	1	2.0994112163043135	0.028697130286971302	0.18962000257739892	1	1	2.1101481749003317	0.031596840315968405	0.1995373379328734	1	1	True	high_burden	False	False	False	1302	1.1610160031523196	1	5	CCR7|CCR1|CXCR4|CCR5|CCL5	5	CCR7|CCR1|CXCR4|CCR5|CCL5	False	0	0	NOT_SUPPORTED
280	GO_Biological_Process_2023	GO:0002431	Fc Receptor Mediated Stimulatory Signaling Pathway	Fc Receptor Mediated Stimulatory Signaling Pathway (GO:0002431)	9554	16	FYN|LIMK1|NR4A3|PLD2|VAV3|MYO1G|VAV1|PAK1|FCER1G|PRKCD|SYK|PRKCE|YES1|PLA2G6|SRC|LYN	0.38829963834887971	1.3013203443449355	0.29838897089120953	0.55214298811231499	0.31813409329533521	0.61353862410136051	1	1	1.302683904394528	0.31656834316568344	0.61218359822709911	1	1	1.2999596358725407	0.31976802319768022	0.61689535103768856	1	1	True	high_burden	False	False	False	513	2.5109483587540331	1	2	MYO1G|YES1	2	MYO1G|YES1	False	0	0	NOT_SUPPORTED
281	GO_Biological_Process_2023	GO:0002446	Neutrophil Mediated Immunity	Neutrophil Mediated Immunity (GO:0002446)	9554	10	KMT2E|STXBP2|STXBP3|VAMP8|VAMP7|IL6|ANXA3|ADAM17|IRAK4|VAMP2	0.34255475084001585	1.0217455527396191	0.33526424452890402	0.039292850617251386	0.50272486375681213	0.75207143405938892	1	1	1.0219372625957752	0.50604939506049396	0.75579572584613464	1	1	1.0215539147974027	0.49945005499450057	0.7506414275187675	1	1	True	high_burden	False	False	False	403	2.8469499187864695	1	1	VAMP8	1	VAMP8	False	0	0	NOT_SUPPORTED
282	GO_Biological_Process_2023	GO:0002456	T Cell Mediated Immunity	T Cell Mediated Immunity (GO:0002456)	9554	12	CTSH|CRTAM|BTN3A3|CD46|CD70|MYO1G|PRF1|CADM1|BTN3A2|MICA|GNL1|SCART1	0.39403869112251266	1.3425244861939065	0.29350577600236039	0.60670154197210691	0.29633518324083796	0.5904788984051208	1	1	1.344877229007067	0.29347065293470653	0.58669936798570765	1	1	1.3401799608326472	0.29927007299270075	0.59340141210735842	1	1	True	high_burden	False	False	False	433	2.7588061851193926	1	2	BTN3A3|MYO1G	2	BTN3A3|MYO1G	False	0	0	NOT_SUPPORTED
283	GO_Biological_Process_2023	GO:0002460	Adaptive Immune Response Based On Somatic Recombination Of Immune Receptors Built From Immunoglobulin Superfamily Domains	Adaptive Immune Response Based On Somatic Recombination Of Immune Receptors Built From Immunoglobulin Superfamily Domains (GO:0002460)	9554	13	MSH2|SLA2|EBI3|BTN3A3|CD46|CD70|MYO1G|IL18BP|PHB1|STAT3|BTN3A2|GNL1|SCART1	0.51178400191999984	1.7217258719589756	0.29725057296008056	1.3757456543767157	0.088945552722363888	0.33183533131035758	1	1	1.7311873594993799	0.084691530846915303	0.32445017741511784	1	1	1.7123672423231262	0.093290670932906702	0.33888614128123806	1	1	True	high_burden	False	False	False	1652	0.78227879494610064	1	6	BTN3A3|MYO1G|IL18BP|PHB1|BTN3A2|MSH2	6	BTN3A3|MYO1G|IL18BP|PHB1|BTN3A2|MSH2	False	0	0	NOT_SUPPORTED
284	GO_Biological_Process_2023	GO:0002474	Antigen Processing And Presentation Of Peptide Antigen Via MHC Class I	Antigen Processing And Presentation Of Peptide Antigen Via MHC Class I (GO:0002474)	9554	13	IDE|TAPBPL|MFSD6|SAR1B|FCER1G|ERAP1|ERAP2|PDIA3|TAP1|CALR|TAP2|IFI30|TAPBP	0.5719198713615905	1.8993560489566292	0.30111251214629425	1.6141743620336069	0.050797460126993647	0.24465294592413236	1	1	1.9018879564685538	0.052194780521947808	0.24915815505063668	1	1	1.8968308737370831	0.049495050494950503	0.24247575242475752	1	1	True	high_burden	False	False	False	821	1.841530882518787	1	3	TAP1|ERAP2|TAP2	3	TAP1|ERAP2|TAP2	False	0	0	NOT_SUPPORTED
285	GO_Biological_Process_2023	GO:0002526	Acute Inflammatory Response	Acute Inflammatory Response (GO:0002526)	9554	13	CD6|ITIH4|EHHADH|IL22|APOL2|IL6|IL6R|CEBPB|NLRP6|ANO6|CTNNBIP1|SIGIRR|PLSCR1	0.42315198466590309	1.3004060473067249	0.32539988993614305	0.53149795137220313	0.34218289085545722	0.63343016055304102	1	1	1.2955187265455341	0.34126587341265874	0.63221523531374901	1	1	1.3053303823604683	0.34316568343165682	0.63617493212510812	1	1	True	high_burden	False	False	False	1710	0.71900371511318084	1	4	CEBPB|APOL2|CD6|PLSCR1	4	CEBPB|APOL2|CD6|PLSCR1	False	0	0	NOT_SUPPORTED
286	GO_Biological_Process_2023	GO:0002548	Monocyte Chemotaxis	Monocyte Chemotaxis (GO:0002548)	9554	12	FLT1|CCL1|TNFSF11|LGALS3|IL6|TNFRSF11A|XCL1|XCL2|IL6R|CCL5|CCL4|CCL3	0.42987748221606248	1.3534802165931847	0.31760898825554884	0.55275846402099715	0.33233338333083345	0.62184294334665979	1	1	1.3565893110442335	0.33196680331966805	0.62198676046042278	1	1	1.3503853406898181	0.33276672332766721	0.62169437909829972	1	1	True	high_burden	False	False	False	1412	1.0375318434582386	1	3	CCL5|CCL4|CCL3	3	CCL5|CCL4|CCL3	False	0	0	NOT_SUPPORTED
287	GO_Biological_Process_2023	GO:0002573	Myeloid Leukocyte Differentiation	Myeloid Leukocyte Differentiation (GO:0002573)	9554	41	CASP10|FARP2|CD4|GAB2|CASP8|OSTM1|SNX10|PIR|MYH9|SRP54|GATA3|IFNG|MAPK14|VEGFA|FOXP1|TNFSF11|PDE1B|BATF3|GLO1|CCR7|LIF|CBFA2T3|PPARG|TNFRSF11A|PARP1|CAMK4|RUNX1|CLPB|TGFBR2|IFI16|IL15|F2RL1|CSF2|IL31RA|SLC4A2|LGALS9|GPR183|PIK3CD|UCP2|CSF1|SOCS1	0.4674597872938393	1.738132620390908	0.2689436823231055	1.9674937026003478	0.018699065046747662	0.15449478362202293	1	1	1.7425057730685212	0.017698230176982303	0.14954079504941492	1	1	1.733781363294099	0.019798020197980201	0.15638501296450161	1	1	True	high_burden	False	False	False	1925	0.49698587272996853	1	15	IFI16|CCR7|IFNG|TGFBR2|SNX10|SOCS1|IL31RA|LIF|GAB2|CAMK4|CSF2|PPARG|OSTM1|CASP10|PDE1B	15	IFI16|CCR7|IFNG|TGFBR2|SNX10|SOCS1|IL31RA|LIF|GAB2|CAMK4|CSF2|PPARG|OSTM1|CASP10|PDE1B	False	0	0	NOT_SUPPORTED
288	GO_Biological_Process_2023	GO:0002637	Regulation Of Immunoglobulin Production	Regulation Of Immunoglobulin Production (GO:0002637)	9554	14	VAMP3|PTPRC|XBP1|STX4|GPI|IL2|CD86|SASH3|DNAJB9|IL6|IL21|PHB1|MZB1|TNFRSF4	0.50610543222570337	1.7542862576622467	0.28849649252804216	1.3872334174428822	0.087495625218739062	0.32895642039603445	1	1	1.7534166481890852	0.088791120887911204	0.32973731723305466	1	1	1.7551567301314899	0.086291370862913705	0.32798836103850426	1	1	True	high_burden	False	False	False	1530	0.91477682322605935	1	6	IL2|STX4|PTPRC|PHB1|DNAJB9|XBP1	6	IL2|STX4|PTPRC|PHB1|DNAJB9|XBP1	False	0	0	NOT_SUPPORTED
289	GO_Biological_Process_2023	GO:0002639	Positive Regulation Of Immunoglobulin Production	Positive Regulation Of Immunoglobulin Production (GO:0002639)	9554	24	VAMP3|TP53BP1|PTPRC|XBP1|STX4|GPI|IL2|KMT5B|TRAPPC13|CD86|MAD2L2|SASH3|SHLD2|DNAJB9|KMT5C|IL6|IL21|XCL1|PAXIP1|PHB1|MZB1|SHLD1|HMCES|TNFRSF4	0.40022622160324206	1.4265878267061476	0.28054790186127232	0.91033467091893783	0.19249037548122594	0.48061445848570883	1	1	1.4217664161611727	0.19148085191480851	0.47969118377418457	1	1	1.4314420486863721	0.19358064193580643	0.48146980173777498	1	1	True	high_burden	False	False	False	1530	0.91477682322605935	1	7	IL2|STX4|PTPRC|TRAPPC13|PHB1|DNAJB9|XBP1	7	IL2|STX4|PTPRC|TRAPPC13|PHB1|DNAJB9|XBP1	False	0	0	NOT_SUPPORTED
290	GO_Biological_Process_2023	GO:0002683	Negative Regulation Of Immune System Process	Negative Regulation Of Immune System Process (GO:0002683)	9554	18	FOXP3|IRAK3|CD200|HMOX1|ADTRP|TNFAIP3|GPR108|NR1D1|GPS2|MFHAS1|TSC22D3|OTUD4|WDR41|TLR6|SMCR8|PDCD1|NFKBIL1|LYN	0.56347750108568584	1.9751799012346036	0.28527907798853119	1.9563631779861026	0.017899105044747763	0.15283566807575116	1	1	1.9860030917430054	0.016298370162983702	0.14565989444221047	1	1	1.9644740383613717	0.019598040195980403	0.15638501296450161	1	1	True	high_burden	False	False	False	1701	0.72665553789978699	1	7	GPR108|TLR6|TNFAIP3|OTUD4|CD200|HMOX1|MFHAS1	7	GPR108|TLR6|TNFAIP3|OTUD4|CD200|HMOX1|MFHAS1	False	0	0	NOT_SUPPORTED
291	GO_Biological_Process_2023	GO:0002684	Positive Regulation Of Immune System Process	Positive Regulation Of Immune System Process (GO:0002684)	9554	12	PIK3CB|VEGFA|NCKAP1L|CFP|RSAD2|MIA3|IL15|AQP3|LGALS9|PIK3CD|TNFRSF18|ZP3	0.36527205725707623	1.2260527202743892	0.29792524515204272	0.42650945656532341	0.35563221838908055	0.64431200081786955	1	1	1.2273071892184728	0.35536446355364465	0.64358388657026755	1	1	1.2248008131754065	0.35596440355964404	0.6437089326115859	1	1	True	high_burden	False	False	False	1267	1.1965782005984493	1	3	AQP3|MIA3|RSAD2	3	AQP3|MIA3|RSAD2	False	0	0	NOT_SUPPORTED
292	GO_Biological_Process_2023	GO:0002685	Regulation Of Leukocyte Migration	Regulation Of Leukocyte Migration (GO:0002685)	9554	10	HMOX1|BST1|CD81|VEGFA|NCKAP1L|RAC2|ANXA1|MIA3|TNFRSF18|ZP3	0.15385406241524588	0.51906622156816717	0.29640546046404748	-0.7904716366093858	0.74846257687115647	0.89877615416954171	1	1	0.52355259526044606	0.74492550744925512	0.89560949705723536	1	1	0.51465608296493282	0.75202479752024798	0.9023553359656612	1	1	True	high_burden	False	False	False	1451	1.0035507093822638	1	2	MIA3|HMOX1	2	MIA3|HMOX1	False	0	0	NOT_SUPPORTED
